id,instance,notes,type,status,inputs (#post),outputs (#pre),FB #post,FB #pre,#voxels
1567020107,PFNp_b(PB01b)_R4_C7,PFNp_b,PFNp_b,Traced,158,31,33,19,109321887
1567028669,PFNp_b(PB01b)_L8_C7,PFNp_b,PFNp_b,Traced,150,51,27,28,138155182
1567326941,,,,Orphan,2,2,2,2,749752
1567330217,,,,Orphan,15,6,14,6,8153222
1567382512,PFNp_a(PB01a)_L8_C7,PFNp_a,PFNp_a,Traced,119,39,16,22,98135066
1567382573,vDeltaM_C7,FB1vD0FB4,vDeltaM,Traced,193,35,186,35,119209576
1567668281,,,,Orphan,7,9,7,9,2893444
1567672508,,,,Orphan,11,4,4,4,5137436
1567728102,PFNp_a(PB01a)_L8_C7,PFNp_a,PFNp_a,Traced,108,42,17,22,102928213
1568008761,,,,Orphan,3,2,3,2,623197
1568012351,,,,Orphan,11,1,11,1,1279090
1568047319,PFNm_a(PB02a)_R3_C8,PFNm_a,PFNm_a,Traced,856,139,127,95,296164753
1568064789,,,,Assign,2,3,2,3,2947253
1568064845,,,,Orphan,18,2,18,2,1524580
1568336975,,,,Assign,2,2,2,2,369386
1568668897,,,,Orphan,15,1,15,1,2059722
1568729235,vDeltaA_b_C8,FB1D0FB8,vDeltaA_b,Traced,273,73,260,73,162396929
1569009907,,,,Assign,3,2,3,2,139356
1569092011,,,,Assign,2,3,2,3,368237
1569346810,,,,Assign,2,2,2,2,292144
1569368497,,,,Assign,1,2,1,2,41473
1569769404,,,,Orphan,2,2,2,2,619975
1569773909,,,,Assign,1,2,1,2,138593
1569778184,,,,Assign,3,2,3,2,445572
1569778208,,,,Assign,3,2,3,2,148567
1569783153,,,,Assign,1,2,1,2,400738
1570024098,,,,Orphan,10,7,10,7,3260945
1570037655,,,,Assign,4,2,4,2,508119
1570041436,,,,Assign,1,2,1,2,6436
1570042291,,,,Assign,1,2,1,2,277103
1570111396,FC2B(FQ7)_C9_L,FB1d356CRE,FC2B,Traced,1118,147,1070,103,291314908
1570115490,,,,Assign,1,2,1,2,781019
1570132729,,,,Assign,1,2,1,2,107902
1570136502,,,,Assign,4,2,4,2,185970
1570141298,,,,Orphan,23,12,21,12,4348353
1570455893,,,,Assign,1,2,1,2,433346
1570715444,,,,Assign,2,2,2,2,600006
1570719122,,,,Assign,5,2,5,2,1727372
1570806389,PFNp_d(PB01a)_R2_C9,PFNp_d,PFNp_d,Traced,122,30,58,30,116522957
1571056477,,,,Assign,7,2,7,2,1484849
1571056548,,,,Assign,2,2,2,2,333196
1571061195,,,,Assign,1,2,1,2,17042
1597683387,PFNm_a(PB02a)_R8_C3,PFNm_a,PFNm_a,Traced,565,102,55,55,262180032
1597722005,PFNp_d(PB01a)_R3_C8,PFNp_d,PFNp_d,Traced,230,28,77,28,142964593
1598019872,,,,Assign,1,2,1,2,345097
1598067695,PFNp_a(PB01a)_R3_C8,PFNp_a,PFNp_a,Traced,180,51,30,30,152877171
1598360951,,,,Orphan,1,3,1,3,1103649
1598366089,,,,Orphan,7,3,7,2,2759920
1598382541,PFNp_b(PB01b)_L7_C6,PFNp_b,PFNp_b,Traced,198,63,27,33,140325507
1598689194,,,,Orphan,11,1,11,1,209400
1598693998,,,,Assign,11,1,11,1,1095291
1598694053,,,,Assign,2,2,2,2,352136
1598698715,,,,Orphan,5,4,5,4,3033938
1599034630,,,,Assign,1,2,1,2,19738
1599039796,,,,Orphan,13,6,13,6,2634240
1599043801,,,,Orphan,5,3,5,3,2584358
1599044181,,,,Orphan,3,4,3,4,3080383
1599069164,PFNm_a(PB02a)_L8_C7,PFNm_a,PFNm_a,Traced,488,107,53,58,240044244
1599380587,,,,Orphan,8,13,8,13,6594096
1599380964,,,,Assign,1,2,1,2,204814
1599385398,,,,Orphan,1,6,1,6,1719474
1599410380,PFNp_c(PB01c)_L8_C7,PFNp_c,PFNp_c,Traced,422,100,35,60,214370701
1599431888,PFNp_c(PB01c)_R3_C8,PFNp_c,PFNp_c,Traced,752,139,47,76,341634908
1599436552,PFNp_c(PB01c)_R3_C8,PFNp_c,PFNp_c,Traced,628,115,38,68,328505069
1599445532,,,,Orphan,14,4,14,4,2398617
1599720853,,,,Assign,3,2,3,2,753934
1599726602,,,,Orphan,4,4,4,4,1700866
1599747200,PFNp_c(PB01c)_L9_C9,PFNp_c,PFNp_c,Traced,479,96,43,56,210163048
1599772916,PFNp_b(PB01b)_R3_C8,PFNp_b,PFNp_b,Traced,246,58,45,38,165987725
1599773239,PFNp_b(PB01b)_L9_C9,PFNp_b,PFNp_b,Traced,150,61,31,32,122231439
1600058216,,,,Orphan,20,1,20,1,542255
1600062524,,,,Assign,1,2,1,2,32495
1600062551,vDeltaB_C1,FB1D0FB7_1,vDeltaB,Traced,556,92,552,92,227456702
1600079770,PFNv(PB05)_L9_C9,PFNv,PFNv,Traced,864,336,106,150,532651939
1600083889,PEN_b(PB06b)_L9,PEN2,PEN_b(PEN2),Traced,1513,328,5,9,535483990
1600407434,,,,Orphan,11,1,11,1,919834
1600408070,,,,Orphan,11,8,11,8,4453954
1600468403,,,,Orphan,4,3,4,3,1125911
1600825769,,,,Orphan,14,4,14,4,1784665
1600830738,,,,Assign,10,1,10,1,429570
1601063629,,,,Assign,1,2,1,2,257122
1601076688,,,,Assign,1,2,1,2,62595
1601145316,,,,Orphan,36,10,36,10,7443986
1601145839,,,,Orphan,23,1,23,1,1595452
1601154153,,,,Orphan,3,5,3,5,2893238
1601749979,,,,Assign,13,1,13,1,224671
1601750659,,,,Orphan,15,4,15,4,4016325
1601771527,PEN_b(PB06b)_R9,PEN2,PEN_b(PEN2),Traced,1585,330,2,11,695171696
1601831726,,,,Assign,1,2,1,2,101956
1602087251,,,,Orphan,28,7,28,7,8664988
1602090754,,,,Assign,4,2,4,2,205890
1628743785,PFNp_a(PB01a)_R3_C8,PFNp_a,PFNp_a,Traced,252,64,28,38,167605436
1628744095,PFNp_e(PB01a)_R3_C8,PFNp_e,PFNp_e,Traced,466,97,34,47,280875421
1629085008,PFNp_c(PB01c)_R5_C6,PFNp_c,PFNp_c,Traced,656,124,41,81,331263439
1629093706,PFNp_e(PB01a)_R2_C9,PFNp_e,PFNp_e,Traced,350,72,11,41,204894048
1629426306,PFNp_a(PB01a)_R5_C6,PFNp_a,PFNp_a,Traced,241,72,28,36,156111033
1629732885,,,,Assign,2,2,2,2,140089
1629737282,,,,Assign,2,2,2,2,99418
1630078392,,,,Orphan,6,5,6,5,1697055
1630462217,PFNp_b(PB01b)_L9_C9,PFNp_b,PFNp_b,Traced,99,46,21,30,105277069
1630756027,,,,Assign,5,2,5,2,882028
1630765418,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,180,33,54,24,130690698
1630816370,,,,Orphan,7,3,7,3,1608052
1630816373,,,,Orphan,3,2,3,2,203062
1631084410,,,,Orphan,15,1,15,1,796762
1631101482,,,,Assign,3,2,3,2,238526
1631102081,,,,Assign,1,2,1,2,123841
1631102586,,,,Assign,5,2,5,2,1772319
1631131487,PFNm_a(PB02a)_R9_C1,PFNm_a,PFNm_a,Traced,674,123,89,73,288470315
1631433860,,,,Assign,12,1,12,1,272888
1631437995,,,,Assign,1,2,1,2,141709
1631443201,,,,Orphan,8,12,8,12,4978341
1631450739,PEN_b(PB06b)_L5,PEN2,PEN_b(PEN2),Traced,1969,454,7,10,883989562
1631486122,PFNp_a(PB01a)_R2_C9,PFNp_a,PFNp_a,Traced,217,50,18,22,162685111
1631757064,,,,Assign,4,2,4,2,720117
1631766357,,,,Assign,2,2,2,2,95570
1632102503,,,,Orphan,28,1,28,1,642472
1632102986,,,,Assign,11,1,11,1,89357
1632116118,,,,Assign,10,1,10,1,377492
1632198373,,,,Assign,10,1,10,1,358804
1632202539,,,,Orphan,3,2,3,2,1660354
1632534983,,,,Assign,1,2,1,2,422246
1660776511,PFNp_e(PB01a)_L3_C2,PFNp_e,PFNp_e,Traced,437,88,28,43,276339951
1660789784,PFNp_d(PB01a)_L8_C7,PFNp_d,PFNp_d,Traced,103,22,37,18,94494479
1661121263,PFNp_b(PB01b)_L8_C7,PFNp_b,PFNp_b,Traced,128,42,3,20,124330307
1661122416,PFNp_e(PB01a)_L5_C4,PFNp_e,PFNp_e,Traced,387,84,20,41,219305166
1661458144,PFNa(PB03)_L2_C1,PFNa,PFNa,Traced,670,139,54,87,412398787
1661458883,PFNp_c(PB01c)_L9_C9,PFNp_c,PFNp_c,Traced,333,83,34,45,174136721
1661799601,PFNm_a(PB02a)_L3_C2,PFNm_a,PFNm_a,Traced,635,118,76,71,280208936
1662131933,,,,Orphan,6,7,6,7,2575087
1662166202,PFNa(PB03)_R2_C9,PFNa,PFNa,Traced,643,128,37,76,357462658
1662187640,,,,Orphan,18,1,18,1,1151736
1662460704,,,,Assign,2,2,2,2,437155
1662532986,,,,Assign,1,2,1,2,20751
1662792111,,,,Assign,1,2,1,2,497374
1662792778,,,,Orphan,1,2,1,2,349776
1662874404,,,,Orphan,1,4,1,4,3160746
1662874644,,,,Orphan,4,4,4,4,3231501
1662874966,,,,Orphan,4,7,4,7,2627828
1662878790,,,,Assign,3,2,3,2,150750
1663133128,,,,Assign,1,2,1,2,1291977
1663137880,,,,Assign,1,2,1,2,282098
1663228480,,,,Assign,2,2,2,2,197171
1693913957,,,,Orphan,23,23,23,23,9710219
1693914486,,,,Assign,1,2,1,2,265420
1694172777,,,,Orphan,3,5,3,5,3450799
1694509919,,,,Assign,1,2,1,2,149587
1694509966,,,,Assign,3,2,3,2,1226991
5812979139,vDeltaK_C4,FB1vD0FB4d5v,vDeltaK,Traced,553,67,547,67,188494583
5812979942,FB8F_a_R,SIPSLPFB8,FB8F_a,Traced,704,163,207,63,519080699
5812980148,FB6S_R,SIPSMPFB6_6,FB6S,Traced,416,115,163,45,343399986
5812980666,FB5K_R,CREFB5,FB5K,Traced,4136,627,2308,450,1601760267
5812981522,vDeltaM_C3,FB1vD0FB4,vDeltaM,Traced,229,40,227,40,135840434
5812983097,,,,Traced,219,336,1,1,492870285
5812983253,FC1D(FQ6)_C7_L,FB2CRE,FC1D,Traced,493,116,481,106,170124959
5812983538,FB4E_R,CRELALFB4_1,FB4E,Traced,1010,149,456,149,393742441
5812983636,FB5C_L,SMPCREFB5_1,FB5C,Traced,2525,587,1823,435,671097858
5812983764,PFR_a(PB11a)_R4_C6,PFR_a,PFR_a,Traced,1416,415,1336,407,471231362
5812983840,vDeltaK_C0,FB1vD0FB4d5v,vDeltaK,Traced,431,64,430,64,164960472
5812983846,FB4P_b_R,CRESMPFB4_4,FB4P_b,Traced,1494,734,790,633,1050718993
5812983883,FB4F_a_R,CRELALFB4_2,FB4F_a,Traced,1949,422,1110,416,933273354
5812986340,hDeltaI_09_C8,FB2345D5FB45v,hDeltaI,Traced,2001,266,1998,265,609239183
5812986472,FC2C(FQ7)_C2_R,FB1d367CRE,FC2C,Traced,1486,162,1438,118,361664232
5812986772,FS4A(AB)(FQ12)_C2_R,FB38ABSMP,FS4A,Traced,281,57,195,1,189782089
5812986798,FS3(FQ11)_C8_R,FB1d367SMP,FS3,Traced,350,61,275,2,211323296
5812987146,,,,Orphan,6,5,6,5,3884906
5812987321,PFNp_b(PB01b)_R8_C3,PFNp_b,PFNp_b,Traced,184,47,15,21,156819058
5812987327,PFNp_c(PB01c)_R8_C3,PFNp_c,PFNp_c,Traced,509,115,43,72,298644545
5812987334,PFNp_b(PB01b)_R8_C3,PFNp_b,PFNp_b,Traced,223,52,32,28,160166182
5812987339,PFNp_a(PB01a)_R8_C3,PFNp_a,PFNp_a,Traced,181,46,25,24,134167203
5812987443,FC1D(FQ6)_C3_R,FB2CRE,FC1D,Traced,663,148,653,134,283071876
5812987457,FB4Z_R,FB4d5v,FB4Z,Traced,1304,132,1284,131,324118903
5812987652,hDeltaJ_04_C4,FB1234D5FB45,hDeltaJ,Traced,1438,175,1438,175,524828722
5812987803,PFNv(PB05)_R9_C1,PFNv,PFNv,Traced,1222,322,80,115,474139473
5812988091,PFR_a(PB11a)_R2_C8,PFR_a,PFR_a,Traced,1204,383,1151,374,419931376
5812988490,FC1E(FQ6)_C2_L,FB2CRE,FC1E,Traced,721,132,706,102,330643733
5812988505,vDeltaK_C7,FB1vD0FB4d5v,vDeltaK,Traced,414,65,409,65,183115872
5812988606,FC1A(FQ6)_C9_L,FB2CRE,FC1A,Traced,652,201,636,181,313522441
5812988707,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,259,59,18,28,109100056
5812988731,vDeltaA_a(AB)_C0,AF,vDeltaA_a,Traced,174,39,112,31,128851521
5812989861,FC1C(FQ6)_C2_L,FB2CRE,FC1C,Traced,797,99,754,36,285253402
5812991545,PFNp_d(PB01a)_R4_C7,PFNp_d,PFNp_d,Traced,157,34,58,31,113834107
5812991632,PFNp_b(PB01b)_R5_C6,PFNp_b,PFNp_b,Traced,197,49,36,28,137725873
5812992533,,,,Orphan,5,2,5,2,548097
5812994148,PFNm_a(PB02a)_L9_C9,PFNm_a,PFNm_a,Traced,428,86,47,48,218173027
5812994149,PFNp_c(PB01c)_L3_C2,PFNp_c,PFNp_c,Traced,627,122,53,77,293427757
5813002500,FB1D_L,SLPFB1d,FB1D,Traced,488,306,273,289,585500560
5813002689,FB1D_L,SLPFB1d,FB1D,Traced,521,348,358,341,685449661
5813009284,FB1B_L,SMPSLPFB1d,FB1B,Traced,845,241,530,229,369823648
5813009296,SA3_bilateral_R,SlpA,SA3,Traced,430,117,49,22,263721347
5813009324,SA3_bilateral_R,SlpA,SA3,Traced,483,100,19,9,243440101
5813009882,FB7G_R,SMPFB78,FB7G,Traced,1216,375,886,341,686685844
5813010148,FB1F_R,SMPSIPFB1d,FB1F,Traced,1095,324,442,317,630188273
5813010807,PFGs(PB10)_R4_C6,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,2149,418,2022,402,991423371
5813010809,FB8G_L,SMPSIPFB8_2,FB8G,Traced,1020,333,898,306,462479438
5813010828,FB7C_R,SMPSIPFB7_1,FB7C,Traced,1081,208,507,172,587621806
5813011125,FB2L_R,SMPCREFB2_2,FB2L,Traced,1696,355,654,292,930434949
5813012006,EPG(PB08)_L7,EPG,EPG,Traced,3883,539,11,2,1075949177
5813012311,PFNp_b(PB01b)_L6_C5,PFNp_b,PFNp_b,Traced,144,41,34,23,129936927
5813012769,hDeltaE_13_C7,FB17D3FB7,hDeltaE,Traced,2942,404,2941,404,885070276
5813013524,FB9C_b_L,SLPFB9_2,FB9C_b,Traced,125,45,117,44,93672198
5813013525,FB9C_b_L,SLPFB9_2,FB9C_b,Traced,160,48,157,47,121157109
5813014062,PFNd(PB04)_R2_C8,,PFNd,Traced,1159,247,244,157,524009057
5813014505,PFNv(PB05)_L7_C7,PFNv,PFNv,Traced,1009,326,89,128,508396228
5813014515,vDeltaC_C9,FB1D0FB7_2,vDeltaC,Traced,544,99,543,99,218832731
5813014573,PFNp_a(PB01a)_L3_C2,PFNp_a,PFNp_a,Traced,213,71,28,45,143082748
5813014688,FC2A(FQ7)_C5_R,FB1-5CRE,FC2A,Traced,2020,242,1963,204,402794823
5813014693,FB5G_L,SMPSIPFB56,FB5G,Traced,1313,454,653,401,623449671
5813014771,CL343_L,pMP10 candidates,CL343,Traced,577,587,3,5,960945633
5813014777,FS3(FQ10)_C2_R,FB1d367SMP,FS3,Traced,792,97,750,22,267164440
5813014859,PFNp_b(PB01b)_R6_C5,PFNp_b,PFNp_b,Traced,140,23,41,18,116924312
5813014873,EPG(PB08)_R1,EPG,EPG,Traced,4099,507,20,1,1255365813
5813014882,PEG(PB07)_R5,PEG,PEG,Traced,1147,143,4,2,613166421
5813015808,FC1A(FQ6)_C5_R,FB2CRE,FC1A,Traced,523,166,515,156,303855035
5813015963,FS2(FQ10)_C6_R,FB36SMP,FS2,Traced,884,92,842,26,262810502
5813015995,vDeltaF_C5,FB123D0FB5d,vDeltaF,Traced,655,116,653,116,273494857
5813015999,PFNa(PB03)_L8_C8,PFNa,PFNa,Traced,486,128,35,79,325456392
5813016167,PFNp_b(PB01b)_R2_C9,PFNp_b,PFNp_b,Traced,152,48,31,30,60654937
5813016287,FC2B(FQ7)_C8_R,FB1d356CRE,FC2B,Traced,1574,176,1531,127,373899070
5813016314,vDeltaA_a(AB)_C7,AF,vDeltaA_a,Traced,332,70,219,59,188304637
5813016320,FS3(FQ11)_C8_R,FB1d367SMP,FS3,Traced,555,53,520,5,122881075
5813016553,FB8A_L,SLPSMPFB8_1,FB8A,Traced,414,272,410,272,423327388
5813016568,FS2(FQ10)_C6_L,FB36SMP,FS2,Traced,671,77,638,15,237056246
5813016724,,,,Traced,29,57,1,4,277132717
5813016830,PFR_a(PB11a)_R6_C3,PFR_a,PFR_a,Traced,1753,429,1644,411,506356008
5813016853,FS4B(FQ12)_C3_R,FB128SMP,FS4B,Traced,374,67,340,2,201819785
5813016954,FC1C(FQ6)_C7_R,FB2CRE,FC1C,Traced,671,113,641,74,298598939
5813019588,FB6C_b_R,SIPSMPFB6_1,FB6C_b,Traced,1406,1023,688,869,2677571520
5813020577,FB4J_L,CRELALFB4_5,FB4J,Traced,1517,293,931,281,578326407
5813020684,FB6H_R,SMPSIPFB6_4,FB6H,Traced,4325,1486,2545,1376,2017970269
5813020698,FB7B_R,SMPSLPFB7; PPL1-FB candidates,FB7B,Traced,2572,733,1621,686,1337426382
5813020699,FS4A(FQ12)_C6_L,FB138SMP,FS4A,Traced,116,47,65,2,138428385
5813020735,FB7A_R,SIPSLPFB7,FB7A,Traced,1312,725,515,642,1656310244
5813021247,FB5E_R,CRESMPFB5_2,FB5E,Traced,2692,621,1592,560,990333243
5813021963,hDeltaK_01_C1b,EBFB34D5FB6,hDeltaK,Traced,853,264,817,264,719018124
5813022502,FB2F_a_L,SIPSMPFB2,FB2F_a,Traced,1027,388,915,388,716894432
5813022809,FB4F_b_L,CRELALFB4_2,FB4F_b,Traced,1502,329,841,309,602615968
5813022922,hDeltaH_01_C1,FB2d4D3FB5,hDeltaH,Traced,3618,415,3606,414,1042450449
5813022923,FS1A(FQ9)_C1_R,FB2-6SMPSMP,FS1A,Traced,965,98,895,3,307772813
5813022925,FB4L(PPM3-FB3/4-DAN)_L,LALSIPFB4,FB4L,Traced,987,561,954,543,1147606193
5813022949,FB5L_L,CRESMPFB5_4,FB5L,Traced,2537,769,1950,725,1173703683
5813022950,vDeltaD_C4,FB1D0FB6,vDeltaD,Traced,958,141,955,141,342953180
5813023478,vDeltaI_C0,FB1D0FB5,vDeltaI,Traced,624,102,620,102,247191154
5813023615,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,197,44,54,34,128844580
5813026514,FB6D_L,SMPFB6,FB6D,Traced,2916,1240,2351,1113,2079290194
5813026993,PFNp_a(PB01a)_R2_C9,PFNp_a,PFNp_a,Traced,133,37,11,20,153566491
5813027016,FB4Y(EB/NO1)_R,EBCREFB45,FB4Y,Traced,6508,1720,3007,1327,2846693400
5813027103,EPG(PB08)_R5,EPG,EPG,Traced,3574,491,10,3,1188874706
5813027679,FB2H_a_L,SIPSCLFB2; LHPV5k1 (Dolan et al. eLife 2019),FB2H_a,Traced,813,510,794,502,869617562
5813027997,hDeltaG_08_C5,FB235d6vD3FB6v,hDeltaG,Traced,2941,379,2930,378,965343046
5813033437,vDeltaE_C4,FB123D0FB6v,vDeltaE,Traced,953,147,953,147,321666558
5813033535,FC2B(FQ7)_C9_R,FB1d356CRE,FC2B,Traced,2127,199,2087,150,412650181
5813035526,FC1B(FQ6)_C6_L,FB2CRE,FC1B,Traced,692,161,682,156,269284057
5813037866,hDeltaM_01_C1,FB24D3FB5,hDeltaM,Traced,3182,350,3181,349,988970293
5813037874,,,,Unimportant,6,5,6,5,71199718
5813037875,hDeltaJ_02_C2,FB1234D5FB45,hDeltaJ,Traced,1522,219,1521,219,603931015
5813037876,hDeltaG_04_C3,FB235d6vD3FB6v,hDeltaG,Traced,3846,421,3836,421,1068218649
5813037879,PFNp_d(PB01a)_L7_C6,PFNp_d,PFNp_d,Traced,102,21,16,20,99971345
5813037881,FS2(FQ10)_C3_R,FB36SMP,FS2,Traced,967,102,920,40,235850882
5813037930,FC3(FQ8)_C3_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,686,160,679,160,319272052
5813038107,,,,Unimportant,3,2,3,2,17081463
5813038173,FB2I_a_L,SMPATLFB2,FB2I_a,Traced,1459,622,1174,590,887590704
5813039999,FS3(FQ10)_C7_L,FB1d367SMP,FS3,Traced,478,65,452,15,167353539
5813040000,FS3(FQ10)_C7_L,FB1d367SMP,FS3,Traced,402,62,364,9,109570466
5813040001,,,,Unimportant,8,2,8,2,83231178
5813040300,PFNp_b(PB01b)_R7_C4,PFNp_b,PFNp_b,Traced,183,44,43,32,136684038
5813041098,FC1C(FQ6)_C1_R,FB2CRE,FC1C,Traced,427,97,401,58,253785984
5813041131,FS4A(FQ12)_C8_L,FB138SMP,FS4A,Traced,184,63,148,9,154013268
5813041180,FB4L(PPM3-FB3/4-DAN)_R,LALSIPFB4,FB4L,Traced,1595,546,772,482,1501021625
5813041365,PFL1(PB12a)_L4_C5,PFLC,PFL1,Traced,1254,313,416,5,1163111797
5813041405,FS2(FQ10)_C2_L,FB36SMP,FS2,Traced,1361,115,1279,42,303520865
5813041497,hDeltaE_07_C4,FB17D3FB7,hDeltaE,Traced,2525,299,2525,299,807995434
5813041504,FS3(FQ11)_C5_R,FB1d367SMP,FS3,Traced,232,44,201,3,157877355
5813041510,hDeltaD_02_C2,FB18D3FB8,hDeltaD,Traced,2969,360,2940,360,922627823
5813041556,PFNp_c(PB01c)_L2_C1,PFNp_c,PFNp_c,Traced,439,85,22,50,260268918
5813041596,vDeltaB_C7,FB1D0FB7_1,vDeltaB,Traced,590,100,590,100,202327947
5813041610,FC2C(FQ7)_C5_L,FB1d367CRE,FC2C,Traced,438,91,428,49,211683677
5813041681,vDeltaH_C4,FB12D0FB5,vDeltaH,Traced,666,111,660,111,255388962
5813041705,FB6J_R,FB6_1,FB6J,Traced,1446,198,1441,195,410033105
5813041796,FB4X_L,CRESIPFB45,FB4X,Traced,3822,1149,2693,1138,1452721843
5813044422,hDeltaK_13_C11,EBFB34D5FB6,hDeltaK,Traced,947,290,874,287,726458618
5813044670,PFNv(PB05)_L8_C7,PFNv,PFNv,Traced,853,335,88,129,481368357
5813044712,FB4Z_L,FB4d5v,FB4Z,Traced,705,70,697,70,242612313
5813044992,vDeltaF_C0,FB123D0FB5d,vDeltaF,Traced,832,130,819,130,303492055
5813045216,FB3C_R,LALSMPFB3,FB3C,Traced,795,235,566,230,515092302
5813047616,FB5I_L,SMPCREFB5_3,FB5I,Traced,3894,1248,2989,1222,1687433748
5813047626,hDeltaK_03_C3,EBFB34D5FB6,hDeltaK,Traced,1385,282,1309,278,742773766
5813047763,FB5AB_R,SIPCREFB5d,FB5AB,Traced,6973,1035,2118,987,2699423831
5813048182,hDeltaB_07_C6,FB34vD5FB34v,hDeltaB,Traced,2012,637,2005,633,1039563009
5813048530,FB7D_L,FB76,FB7D,Traced,1766,205,1751,204,529223098
5813048536,vDeltaA_a_C5,AF,vDeltaA_a,Traced,194,68,194,67,153946941
5813048669,,,,Orphan,3,5,1,1,28045121
5813048755,PFGs(PB10)_R3_C7,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,2264,458,2032,419,996211860
5813049445,FC2A(FQ7)_C1_R,FB1-5CRE,FC2A,Traced,2108,237,2058,195,442481112
5813049640,,,,Orphan,4,4,4,4,2266086
5813049824,FB6E_R,SIPSMPFB6_2,FB6E,Traced,2796,1326,2026,1310,2124316709
5813050000,PFNa(PB03)_R3_C8,PFNa,PFNa,Traced,939,161,58,115,445076007
5813050747,FB6C_b_L,SIPSMPFB6_1,FB6C_b,Traced,917,774,642,699,1427106975
5813050758,FB6T_R,SIPSMPFB6_7,FB6T,Traced,894,198,163,90,558436981
5813053685,hDeltaF_05_C2b,FB16d7D2FB67,hDeltaF,Traced,3495,332,3484,332,758259494
5813053846,FB4H_L,CRELALFB4_4,FB4H,Traced,3047,822,1913,736,1618714005
5813053851,FB5W_R,SMPCREFB5_7,FB5W,Traced,993,246,570,232,755813941
5813054173,vDeltaB_C9,FB1D0FB7_1,vDeltaB,Traced,461,88,454,88,210532227
5813055817,PAL01_L,,PAL01,Traced,2973,1512,3,2,2319096401
5813055834,FB6A_R,SMPSIPFB6_1,FB6A,Traced,3741,1676,2703,1498,3682760346
5813055913,FB1C(NO1/NO3)_R,LALNOmFB1,FB1C,Traced,2965,1290,1051,891,1798572771
5813055999,FC2A(FQ7)_C2_L,FB1-5CRE,FC2A,Traced,2801,271,2756,236,513982696
5813056012,PFNp_b(PB01b)_L7_C6,PFNp_b,PFNp_b,Traced,165,32,49,23,109796673
5813056410,FB4R_L,CREFB4,FB4R,Traced,1131,515,484,433,628946834
5813056768,FB1E_b_L,SLPSIPFB1d,FB1E_b,Traced,484,332,406,324,577006533
5813056934,PFNa(PB03)_R3_C8,PFNa,PFNa,Traced,1087,193,61,121,498402908
5813057045,FB2M_L,SIPCREFB2,FB2M,Traced,741,500,720,497,615775906
5813057169,FB6C_b_R,SIPSMPFB6_1,FB6C_b,Traced,1537,1023,779,907,2648278670
5813057274,FB4Y(EB/NO1)_L,EBCREFB45,FB4Y,Traced,5089,2001,3695,1599,2082213746
5813057464,FC2B(FQ7)_C7_L,FB1d356CRE,FC2B,Traced,1934,189,1884,144,362028533
5813057738,FB5X_L,SMPCREFB5_8,FB5X,Traced,1413,423,656,399,539798191
5813057963,FB3B(EB)_R,EBCREFB3,FB3B,Traced,838,222,198,122,521205033
5813058195,FB2I_a_L,SMPATLFB2,FB2I_a,Traced,1481,721,1307,688,1069202035
5813058333,FB2K_R,LALSMPFB2,FB2K,Traced,1322,158,681,158,358424567
5813058338,FB8D_L,SLPSMPFB8_2,FB8D,Traced,778,144,517,129,258125378
5813058367,FB6I_L,SMPSIPFB6_5,FB6I,Traced,1568,974,1021,849,1747290319
5813058368,FB7A_L,SIPSLPFB7,FB7A,Traced,913,791,609,695,1343946566
5813058388,FC2B(FQ7)_C2_R,FB1d356CRE,FC2B,Traced,1629,155,1601,119,363691504
5813058422,FB4N_L,SMPCREFB4,FB4N,Traced,5227,781,4014,776,1359747999
5813058442,FB5N_L,SMPCREFB5_4,FB5N,Traced,1684,492,1045,478,757009013
5813058518,FC2C(FQ7)_C2_R,FB1d367CRE,FC2C,Traced,1419,140,1394,101,355582185
5813059834,PEG(PB07)_R8,PEG,PEG,Traced,1060,99,9,1,598312740
5813059875,FS2(FQ10)_C3_R,FB36SMP,FS2,Traced,978,79,944,23,232738652
5813060107,,,,Orphan,3,4,3,4,2773709
5813060701,FB5AA_R,SMPCREFB5_10,FB5AA,Traced,2603,549,1735,438,937286954
5813060726,ExR5(ring)_R,,ExR5,Traced,2822,985,622,485,1931391198
5813060787,FB2B_a_R,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_a,Traced,2265,794,1798,783,1042477121
5813061116,FB2H_b_L,SIPSCLFB2; LHPV5k1 (Dolan et al. eLife 2019),FB2H_b,Traced,978,500,948,496,790135520
5813061177,FB6A_L,SMPSIPFB6_1,FB6A,Traced,5272,1876,4412,1681,3071974108
5813061251,EPG(PB08)_R8,EPG,EPG,Traced,2853,373,19,3,1102701348
5813061260,OA-VPM3(NO2/NO3)_L,,OA-VPM3,Traced,5122,4069,3071,1745,3486100136
5813061495,FB6A_R,SMPSIPFB6_1,FB6A,Traced,6929,1983,5137,1776,4158417564
5813061541,FB4G_L,CRELALFB4_3,FB4G,Traced,3677,710,2216,551,1329389740
5813061722,hDeltaA_07_C6,FB4D5FB4,hDeltaA,Traced,3433,418,3411,418,783093283
